,yyyyq,r,logDP,logDY,logEP,logDE,svar,b/m,ntis,tbl,lty,ltr,tms,dfy,dfr,lagINFL
223,19264,0.014359294471034937,-2.9730123516104965,-2.966318388347698,-2.386837290602719,-0.5861750610077776,0.003164354,0.441475827,0.050876177,0.0307,0.0354,0.034368833,0.004699999999999999,0.010000000000000002,-0.013226993000000003,-0.011299435
224,19271,0.040385693871848476,-2.9765350967384903,-2.9444389791664407,-2.445078688279091,-0.5314564084593992,0.001681422,0.469765117,0.046356576,0.032,0.0331,0.04208006,0.0010999999999999968,0.0092,-0.021137349000000003,0.011428571
225,19272,0.04519718852522059,-3.0073088413829887,-2.9487555326314143,-2.531329948947166,-0.47597889243582253,0.001818899,0.452385249,0.058821916,0.0307,0.0334,0.003422828,0.0026999999999999975,0.0097,0.005290016000000001,-0.02259887
226,19273,0.15754012389426217,-3.129096985621415,-2.9802801689950695,-2.70775852835696,-0.4213384572644545,0.002825543,0.380586062,0.094612977,0.0268,0.033,0.014460748,0.006200000000000001,0.008799999999999995,0.009169919,0.017341041
227,19274,0.03169958336891211,-3.1326669593102214,-3.1027796773040413,-2.766942179851571,-0.3657247794586504,0.003093201,0.37468859,0.076471109,0.0317,0.0316,0.027037841,-9.999999999999593e-05,0.008599999999999997,-0.007816547,-0.017045455
228,19281,0.07401167304720306,-3.1869801169732312,-3.1070245286968836,-2.7882889551740218,-0.3986911617992095,0.002932658,0.363254838,0.054363937,0.0327,0.0317,0.006989191,-0.0010000000000000009,0.008599999999999997,0.006668194,0.0
229,19282,0.0035584759501287727,-3.1651103413352613,-3.161978814767814,-2.7352537801029375,-0.4298565612323236,0.007032296,0.370299948,0.050298789,0.0392,0.0326,-0.004030117,-0.006600000000000002,0.009800000000000003,-0.004765417000000001,-0.011560694
230,19283,0.09195958627669992,-3.24831764752255,-3.140718888211102,-2.790435378809159,-0.4578822687133908,0.003554761,0.32816581,0.027980057,0.0457,0.0346,-0.018306434,-0.011099999999999999,0.009799999999999996,0.028620009000000002,0.0
231,19284,0.1261858992682971,-3.355050779026374,-3.224506998828831,-2.8704483503594855,-0.48460242866688813,0.006279611,0.259666667,0.063068738,0.0426,0.034,0.016511182,-0.008599999999999997,0.009899999999999999,-0.003401833,0.011695906
232,19291,0.03789685138664453,-3.367687602763277,-3.3203652210384837,-2.8766009719545376,-0.49108663080873977,0.007982346,0.27230047,0.079804566,0.046,0.0377,-0.038605055,-0.008300000000000002,0.0109,0.037154333,-0.011560694
233,19292,0.07304378163298796,-3.4128508274523877,-3.334164910724634,-2.9164139411384964,-0.4964368863138912,0.00840455,0.253580582,0.11619736,0.048,0.0367,0.0219739,-0.011299999999999998,0.011700000000000002,-0.020194829,-0.005847953
234,19293,0.07572135669394577,-3.468391946857843,-3.3804155516992336,-2.966972121378728,-0.5014198254791146,0.008056197,0.244868249,0.121390118,0.0458,0.0375,-0.00070918,-0.008300000000000002,0.013199999999999996,0.008126794,0.005882353
235,19294,-0.3244746725650888,-3.0961838528587347,-3.436975750624464,-2.5894904663776543,-0.5066933864810803,0.100170918,0.338457824,0.163522172,0.0303,0.034,0.053243477,0.003700000000000002,0.012799999999999999,-0.028451268999999998,0.011695906
236,19301,0.14209507726294465,-3.2518313999582333,-3.093095842170158,-2.852896646729618,-0.3989347532286151,0.00466191,0.319119189,0.145496177,0.0295,0.0335,0.01548562,0.0040000000000000036,0.011099999999999999,0.011638226,-0.005780347
237,19302,-0.20205826834286728,-3.0437895685077705,-3.2497780111463914,-2.7638295421498995,-0.2799600263578706,0.021075163,0.403375453,0.131001045,0.0189,0.0328,0.017440377,0.013900000000000003,0.0121,0.00786313,-0.017441861
238,19303,-0.09003696040782978,-2.9448694106806723,-3.0407173694708,-2.8004061690091038,-0.14446324167156885,0.012708779,0.445583211,0.127200376,0.0177,0.0324,0.012139233,0.014699999999999998,0.012299999999999998,0.01814511,-0.00591716
239,19304,-0.1861991392080011,-2.7506665032566295,-2.9428265090508723,-2.7609230034238186,0.010256500167189061,0.028203068,0.554745413,0.113885891,0.0148,0.033,0.000660697,0.0182,0.02190000000000001,-0.005504919,-0.011904762
240,19311,0.08718606467034112,-2.8766851413918313,-2.7923391996571976,-2.9426431091836287,0.06595796779179737,0.01227769,0.529125087,0.073980154,0.0138,0.0332,0.00665864,0.0194,0.020499999999999997,0.030235437999999996,-0.030120482
241,19312,-0.11267143142437332,-2.802012671807667,-2.92017025333157,-2.9323744896709107,0.13036181786324363,0.036952911,0.607271275,0.063758597,0.0055,0.0319,0.02363399,0.0264,0.03,0.001860777000000001,-0.031055901
242,19313,-0.4130801645249231,-2.4239791720378174,-2.8474750458844245,-2.629831226241966,0.20585205420414882,0.035040291,0.944001656,0.030371887,0.0045,0.0353,-0.031020598,0.030799999999999998,0.035199999999999995,0.036017869,-0.032051282
243,19314,-0.1817952000749551,-2.292781092897425,-2.471607221027072,-2.5886264759883666,0.2958453830909418,0.075131849,1.170731707,-0.012921001,0.0241,0.0407,-0.05172054,0.0166,0.051000000000000004,-0.02983429199999999,-0.006622517
244,19321,-0.09450365024849397,-2.290348366545609,-2.395435246957508,-2.569061769014629,0.2787134024690205,0.057500957,1.185862445,-0.008415512,0.0225,0.037,0.042959707,0.014499999999999999,0.038500000000000006,-0.037263941,-0.026666667
245,19322,-0.49715276287955273,-1.90391502801871,-2.404758717723353,-2.16174413732081,0.25782910930209985,0.077337788,2.028478058,-0.040688371,0.0034,0.0347,0.047227499,0.0313,0.0559,-0.05520944,-0.04109589
246,19323,0.6329300797663889,-2.6341190479746763,-2.033126759498716,-2.8659206620320004,0.2318016140573242,0.103428451,1.214365567,0.000704378,0.0003,0.0319,0.054390392,0.031599999999999996,0.0291,0.025244521,-0.028571429
247,19324,-0.14797455138753582,-2.6232182655855127,-2.7825390530929495,-2.8216692043093508,0.19845093872383823,0.069184461,1.442084301,-0.00503248,0.0004,0.0315,0.014614139,0.0311,0.038299999999999994,0.014244962000000002,-0.014705882
248,19331,-0.1462456486397408,-2.490048049288419,-2.653677473070221,-2.638715507701146,0.148667458412727,0.059037648,1.476534296,-0.02188381,0.0134,0.0321,-0.001792244,0.018699999999999994,0.0423,0.006029268,-0.02238806
249,19332,0.6364858520199739,-3.144702384123012,-2.521464245521798,-3.2453459099026998,0.1006435257796875,0.060934421,0.833503159,0.000760917,0.0007,0.0306,0.032138055,0.0299,0.026099999999999998,0.036529432,-0.038167939
250,19333,-0.10125552156988862,-3.0728967941902616,-3.1771376598761663,-3.122456485138722,0.04955969094846052,0.058996971,0.867996604,-0.00045849,0.0004,0.0308,0.004998713,0.0304,0.0291,0.019115247000000002,0.007936508
251,19334,0.034228978256713914,-3.1335159759170437,-3.1064194862289054,-3.1335159759170437,0.0,0.042847916,0.829026046,0.006195828,0.0029,0.0336,-0.034894742,0.030699999999999998,0.0325,0.039158433,0.039370079
252,19341,0.08073338155062938,-3.189091263510673,-3.126720932784215,-3.166768908072775,-0.022322355437898383,0.018578719,0.802512212,0.009606328,0.0024,0.0307,0.054378131,0.028300000000000002,0.0213,0.005757715999999996,0.0
253,19342,-0.08449983344204748,-3.0930832703931683,-3.1845867513895687,-3.0491201469720526,-0.043963123421116176,0.016157033,0.840731071,0.00598278,0.0015,0.0289,0.032738356,0.027399999999999997,0.0213,0.0028632429999999945,0.007575758
254,19343,-0.07147971837463915,-3.011236460089956,-3.0863643201444235,-2.9464189600134856,-0.06481750007647082,0.022863597,0.870364364,0.019439017,0.0021,0.031,-0.022332631,0.0289,0.02609999999999999,0.025597245999999997,0.007518797
255,19344,0.04829104294338728,-3.0497994948242666,-3.006782109740576,-2.9646416864839598,-0.08515780834030683,0.008992412,0.773740869,0.020812716,0.0023,0.0293,0.033413374,0.027,0.0242,0.00015284499999999868,0.014925373
256,19351,-0.11331160529994772,-2.9350382048817347,-3.0497994948242666,-2.4512412535036634,-0.4837969513780713,0.009466448,0.800754118,0.012045956,0.0015,0.0274,0.031780467,0.0259,0.025299999999999996,0.008169681999999998,-0.014705882
257,19352,0.19712455967431383,-3.1463051320333655,-2.9575110607337933,-2.536045611279188,-0.6102595207541777,0.008850288,0.681818182,0.019343977,0.0015,0.027,0.011374796,0.0255,0.0216,0.015445251,0.02238806
258,19353,0.13153919722500745,-3.2711232094214906,-3.1463051320333655,-2.7245795030534206,-0.5465437063680699,0.007883858,0.611734385,0.008026621,0.002,0.0282,-0.007869065,0.0262,0.0194,0.014722445,0.0
259,19354,0.15871833113424322,-3.3525135948131792,-3.205165241629693,-2.8719278562369066,-0.4805857385762726,0.009306242,0.559911191,0.008688835,0.0015,0.0276,0.014155843,0.026099999999999998,0.0186,0.005365508,0.0
260,19361,0.11482677193857481,-3.39584977533556,-3.2906381910950917,-2.938424928296685,-0.45742484703887554,0.009094232,0.527696047,0.013456037,0.002,0.0275,0.024389182,0.025500000000000002,0.0157,-0.002433018999999998,0.00729927
261,19362,0.0026293858162067924,-3.295163238494855,-3.300539595531235,-2.8251596092491194,-0.4700036292457356,0.010237205,0.523178388,0.02081345,0.002,0.0273,0.009629779,0.025300000000000003,0.016600000000000004,0.005234826,-0.007246377
262,19363,0.08920105410782232,-3.2675098488234036,-3.1916225595540144,-2.835088930726711,-0.43242091809669264,0.005371819,0.491598141,0.021398483,0.0016,0.0268,0.014013384,0.0252,0.014399999999999996,0.0005462950000000005,0.00729927
263,19364,0.07978387127204598,-3.1722499835281455,-3.1017175939806596,-2.8239432892599297,-0.34830669426821587,0.00655318,0.458588105,0.025224722,0.0012,0.0255,0.024992527,0.0243,0.0143,-0.01055185,0.014492754
264,19371,0.05038959839241398,-3.1735994799985656,-3.13142798900789,-2.7815573922225414,-0.39204208777602373,0.005993818,0.458666381,0.033506829,0.0038,0.0285,-0.034110751,0.0247,0.013600000000000001,0.020524917000000004,0.0
265,19372,-0.14540377172315827,-2.908720896564361,-3.0602707946915624,-2.5773637606099187,-0.3313571359544425,0.012044022,0.504961021,0.031266167,0.0036,0.0285,0.007404073,0.024900000000000002,0.016499999999999994,0.008780510999999998,0.014285714
266,19373,-0.10946590021927124,-2.8831305966396052,-2.995732273553991,-2.422914973760032,-0.46021562287957263,0.020944158,0.553147441,0.035846726,0.0031,0.0284,0.007771134,0.025300000000000003,0.018799999999999997,-0.0030722809999999996,0.014084507
267,19374,-0.2442549342729348,-2.579269411236285,-2.8449093838194073,-2.2339082271978263,-0.34536118403845883,0.060650595,0.707488622,0.0317754,0.0011,0.0273,0.022153811,0.0262,0.0252,-0.001918839999999998,0.013888889
268,19381,-0.21817151034828502,-2.3885275227947704,-2.604587219220575,-2.1705253709809793,-0.21800215181379104,0.032591674,0.892369884,0.033845249,0.0008,0.0273,0.0071892,0.026500000000000003,0.0308,-0.011127193,-0.01369863
269,19382,0.31825096777224954,-2.748655956028153,-2.4411712562801924,-2.708915627378639,-0.03974032864951411,0.038353468,0.659545862,0.016744545,0.0005,0.0259,0.025902597,0.0254,0.029900000000000003,-0.0014480659999999979,-0.020833333
270,19383,0.06242484430964497,-2.920224721045846,-2.863066307205897,-2.98274507802718,0.06252035698133414,0.02985815,0.624248851,0.011896174,0.0008,0.0259,0.00650946,0.0251,0.024400000000000005,0.009129093,0.0
271,19384,0.09315114945332092,-3.2543186717979995,-3.1780538303479458,-3.0272612211626533,-0.22705745063534608,0.011339538,0.572039388,0.005721713,0.0003,0.0252,0.014532707,0.0249,0.021899999999999996,0.009539993999999998,0.0
272,19391,-0.1795940524634472,-3.0500019034880483,-3.234900585940898,-2.7385657450281604,-0.31143615845988804,0.019125843,0.660649272,-0.001260686,0.0003,0.0237,0.02662154,0.023399999999999997,0.019,-0.015788509,-0.007092199
273,19392,-0.003266194646180603,-3.0199645869417586,-3.030953708517354,-2.6595231602075495,-0.36044142673420915,0.015964727,0.666768736,-8.64e-05,0.0003,0.0221,0.026323205,0.0218,0.019899999999999998,-0.011452184999999998,-0.007142857
274,19393,0.20202661475231976,-3.146305132033365,-2.9649048097587314,-2.7772076680960756,-0.3690974639372894,0.027125759,0.580047949,-0.002109552,0.0014,0.0278,-0.063035151,0.0264,0.0175,0.037660515,-0.007194245
275,19394,-0.03069519185689474,-3.002964125080486,-3.044522437723423,-2.6302888397953126,-0.3726752852851735,0.004203985,0.58070538,0.002550784,0.0004,0.0226,0.073203231,0.022199999999999998,0.0198,-0.03336806099999999,0.02173913
276,19401,-0.010414894926685823,-2.967561396587295,-2.986963783734045,-2.5155762728442377,-0.45198512374305727,0.002676663,0.647959875,0.005678709,0.0002,0.0215,0.018713029,0.0213,0.0196,-0.006768389,-0.007092199
277,19402,-0.188109458107509,-2.731366006415827,-2.9363088530831902,-2.2613623771700913,-0.4700036292457356,0.029657862,0.783221367,0.006369791,0.001,0.0227,-0.00835437,0.0217,0.0215,0.009037194,0.0
278,19403,0.08143324992282777,-2.766975985334824,-2.701060656920498,-2.28953737760157,-0.47743860773325364,0.007828355,0.720747889,0.009646939,0.0005,0.0215,0.01910272,0.020999999999999998,0.018400000000000003,-0.007075476000000001,0.007142857
279,19404,0.013431230379251103,-2.7594429930272786,-2.766975985334824,-2.3101752622607212,-0.44926773076655724,0.007887114,0.72904751,0.012589189,0.0002,0.0194,0.030522096,0.019200000000000002,0.0174,-0.021617057,-0.007092199
280,19411,-0.04265759375440588,-2.6842395524084917,-2.744627907242138,-2.2403081634725313,-0.4439313889359605,0.005971553,0.804269883,0.010060575,0.0011,0.0206,-0.008714346,0.0195,0.015799999999999998,0.007712065,0.007142857
281,19412,0.006064816601763843,-2.6585351365748298,-2.669640752987339,-2.201293758942945,-0.45724137763188455,0.004522472,0.801526718,0.008967507,0.0012,0.0191,0.02233802,0.0179,0.0154,-0.0032195489999999986,0.007092199
282,19413,0.046768252184489725,-2.6790626642289577,-2.6441463991227296,-2.1484344131667874,-0.5306282510621704,0.002701595,0.778268412,0.010283855,0.001,0.0193,0.002799155,0.0183,0.015499999999999996,0.011768928000000001,0.035211268
283,19414,-0.13193229711480978,-2.5046632482240767,-2.664878029237001,-2.0137529341590277,-0.49091031406504915,0.009276808,0.889509733,0.010342826,0.0033,0.0204,-0.006836351,0.0171,0.015799999999999998,0.0014007719999999998,0.027210884
284,19421,-0.06223547427895716,-2.4517544424711,-2.533236620668133,-2.0414700479269863,-0.4102843945441133,0.006571892,1.03486386,0.010120462,0.0025,0.0244,0.01728126,0.021900000000000003,0.014399999999999996,-0.011183003,0.026490066
285,19422,0.05169352183213519,-2.531770958764218,-2.4962062050419336,-2.136458222120072,-0.39531273664414623,0.005233832,0.99670989,0.010198306,0.0037,0.0244,0.004879624,0.020700000000000003,0.014799999999999997,0.00113042,0.032258065
286,19423,0.08193535239106077,-2.658453259962838,-2.594291315745552,-2.2422928627379255,-0.41616039722491227,0.003188212,0.944001466,0.006243538,0.0038,0.0244,0.005908522,0.0206,0.014599999999999998,0.0016094919999999997,0.01875
287,19424,0.11627957479279012,-2.806949208137063,-2.70805020110221,-2.249757663813147,-0.5571915443239164,0.003057043,0.862646566,0.001812004,0.0038,0.0246,0.003786169,0.0208,0.014699999999999998,0.0023200729999999998,0.012269939
288,19431,0.1835434143810464,-2.9769122142272213,-2.806949208137063,-2.3816208236710343,-0.5952913905561869,0.002933241,0.783480999,0.00189186,0.0038,0.0247,0.003700869,0.0209,0.012499999999999997,0.003813077,0.024242424
289,19432,0.07544556162172111,-3.0412888051563582,-2.9769122142272213,-2.4183458832696614,-0.622942921886697,0.004650902,0.746268657,0.001200105,0.0038,0.0244,0.011641683,0.0206,0.011600000000000003,0.0029285100000000005,0.017751479
290,19433,-0.012274497873299484,-3.0023768162726596,-3.024481686839977,-2.4145901513705406,-0.5877866649021192,0.004748037,0.763631173,0.013693478,0.0038,0.0246,0.00310199,0.0208,0.0114,0.0012035219999999998,0.017441861
291,19434,-0.01413010113039276,-2.951317768113245,-2.985847514321449,-2.518896850016552,-0.43242091809669264,0.003754351,0.787401575,0.014422539,0.0038,0.0248,0.0023009,0.020999999999999998,0.010799999999999997,-0.0006144999999999998,-0.005714286
292,19441,0.04504834036057481,-2.9646077300500613,-2.935057247241464,-2.559142621941897,-0.40546510810816444,0.001918881,0.813886488,0.019145327,0.0038,0.0247,0.007417864,0.0209,0.009599999999999997,0.002814889000000001,0.0
293,19442,0.08736822899048392,-3.0254451708725028,-2.9486073887036204,-2.646791320214995,-0.37865385065750773,0.001893657,0.761558162,0.01820177,0.0038,0.0248,0.004906923,0.020999999999999998,0.0086,0.0010025800000000003,0.0
294,19443,-0.006710823350667419,-2.994168551577808,-3.0096968139043634,-2.653241964607215,-0.3409265869705932,0.002615176,0.772332718,0.008962755,0.0038,0.0247,0.007718554,0.0209,0.008400000000000001,0.0010059480000000004,0.011494253
295,19444,0.06246551282036885,-3.0325462466767075,-2.994168551577808,-2.658829836883123,-0.37371640979358417,0.001971788,0.743763575,0.019062447,0.0038,0.0246,0.007818012,0.0208,0.0079,0.013891074,0.005681818
296,19451,0.03546751448555909,-3.0437895685077705,-3.017042060140742,-2.653828646935571,-0.3899609215721991,0.003466757,0.767882643,0.015962528,0.0038,0.0236,0.022640835,0.019799999999999998,0.007599999999999996,-0.008583852000000001,0.005649718
297,19452,0.10792876052351096,-3.1361628886387853,-3.0437895685077705,-2.7053799725463312,-0.4307829160924542,0.003185403,0.718843046,0.019466317,0.0038,0.0217,0.038956154,0.0179,0.006799999999999997,-0.0350559,0.0
298,19453,0.08072380686971145,-3.198054497054615,-3.120895416507997,-2.7925893889464506,-0.4054651081081643,0.005349312,0.656820832,0.01760692,0.0038,0.0221,-0.000654881,0.0183,0.006199999999999997,0.0031522,0.016853933
299,19454,0.0844407244254657,-3.26968415319387,-3.198054497054615,-2.8949907037524594,-0.37469344944141053,0.003967772,0.613239334,0.025525278,0.0038,0.0199,0.042876782,0.0161,0.004899999999999998,-0.023081286000000003,0.0
300,19461,0.04680359761699954,-3.280468835776015,-3.2398311900441885,-3.0001668706218565,-0.2803019651541584,0.010084155,0.614852676,0.031187876,0.0038,0.0198,0.006713708,0.016,0.004699999999999999,0.01298504,0.005524862
301,19462,0.026626112353234307,-3.2996422524937166,-3.280468835776015,-3.0883331588265097,-0.21130909366720677,0.00383197,0.596731835,0.033591572,0.0038,0.0206,-0.007786587,0.0168,0.005400000000000002,0.0072738410000000005,0.005494506
302,19463,-0.20996178068752916,-3.0764436539371633,-3.285043453072564,-2.821913788802283,-0.2545298651348806,0.019709015,0.711634381,0.049111945,0.0038,0.0219,-0.01594205,0.018099999999999998,0.0052,0.0033785819999999998,0.021857924
303,19464,0.03534535348967733,-3.0703431373451657,-3.047870281493107,-2.669583920274414,-0.4007592170707518,0.012745952,0.692437923,0.03607606,0.0038,0.0212,0.016488461,0.0174,0.005599999999999997,-0.005699167,0.090909091
304,19471,-0.0026387920034419967,-3.047823860332477,-3.056356895370426,-2.480302892889941,-0.567520967442536,0.005887148,0.741534989,0.03101998,0.0038,0.0213,0.003501738,0.017499999999999998,0.006000000000000002,0.0042052140000000005,0.053921569
305,19472,0.010280105707945705,-2.9963899519729615,-2.9937566390622012,-2.3573099926832923,-0.6390799592896695,0.006811225,0.741116751,0.026472743,0.0038,0.0216,0.000587378,0.0178,0.006599999999999998,0.003818224,0.018604651
306,19473,0.004535510483884053,-2.951079109805718,-2.9576754397922715,-2.277101845353493,-0.6739772644522252,0.004187344,0.740323399,0.02405855,0.008,0.0213,0.009987446,0.0133,0.006200000000000001,-0.02813465,0.00456621
307,19474,0.03194894884979612,-2.902206215543168,-2.889710163429426,-2.251618649402018,-0.6505875661411494,0.002452803,0.725325679,0.025921595,0.0095,0.0243,-0.039831736,0.014799999999999999,0.006600000000000002,0.022581709,0.045454546
308,19481,-0.003241919005916162,-2.875888292077585,-2.890371757896165,-2.1768759920652414,-0.6990123000123435,0.004886523,0.841422122,0.027187025,0.01,0.0241,0.010031671,0.0141,0.006999999999999999,0.007850247,0.017391304
309,19482,0.1162899796316021,-2.980319994559104,-2.875888292077585,-2.197224577336219,-0.7830954172228848,0.002911784,0.786973504,0.023893669,0.01,0.0238,0.010106677,0.013800000000000002,0.0058,-0.013841842,0.0
310,19483,-0.06817807740853223,-2.879456721762285,-2.9570631323948366,-2.0126460471514998,-0.8668106746107853,0.006347632,0.836231071,0.019128082,0.0109,0.0242,-0.00060301,0.0133,0.006100000000000001,0.003275061,0.02991453
311,19484,-0.0029880017790498378,-2.793866120687066,-2.8127653472636127,-1.8927436102860824,-0.9011225104009837,0.007953871,0.840947547,0.015014554,0.0116,0.0237,0.01395183,0.0121,0.007399999999999997,0.010211627,0.01659751
312,19491,0.0012172050022195894,-2.732244929689267,-2.74149813516975,-1.8449417346883643,-0.8873031950009027,0.003843559,0.901750424,0.014658966,0.0117,0.0227,0.020637417,0.011000000000000001,0.007700000000000002,-0.012317647000000001,-0.016326531
313,19492,-0.04988574495446872,-2.630618460969394,-2.6922395950755678,-1.7749523509116738,-0.8556661100577201,0.003204742,0.953888424,0.016812418,0.0117,0.0217,0.019752225,0.01,0.007600000000000003,-0.005192172000000002,-0.012448133
314,19493,0.10653393725663138,-2.706767327289321,-2.6112003751122925,-1.8746946744991828,-0.8320726527901381,0.003262011,0.875020547,0.023343408,0.0107,0.0212,0.01332075,0.0105,0.007700000000000002,0.0024445170000000002,0.004201681
315,19494,0.09667722001557649,-2.687966832647533,-2.6149597780361984,-1.9774279093757186,-0.7105389232718146,0.001995603,0.796429284,0.027175585,0.011,0.0209,0.009224811,0.009899999999999999,0.0072999999999999975,-0.015038545,0.0
316,19501,0.04440500038949739,-2.6931245508855346,-2.6619913462442724,-1.9872383445481594,-0.7058862063373751,0.00203947,0.825527785,0.029291342,0.0112,0.0215,-0.00321602,0.010299999999999998,0.006599999999999998,0.009828296,-0.012552301
317,19502,0.03220490597251494,-2.6906779513777392,-2.6678067429012446,-1.9408354271412487,-0.7498425242364906,0.00721099,0.813447468,0.030396659,0.0115,0.0216,0.003794125,0.010100000000000001,0.006600000000000002,-0.003097163,0.0
318,19503,0.11875105343608838,-2.6826681278307927,-2.5878205659380313,-1.9672151897565493,-0.7154529380742436,0.005504228,0.751457855,0.025914209,0.013,0.022,-0.000342035,0.009,0.005699999999999997,0.007126423,0.008474576
319,19504,0.07832592144196163,-2.6307625760311084,-2.5825846692738104,-1.9722209246486389,-0.6585416513824698,0.006706621,0.722538442,0.031358256,0.0134,0.0224,0.000281093,0.009,0.005299999999999999,0.0066251570000000004,0.025210084
320,19511,0.05663122747244359,-2.6446805871696206,-2.5973146419635684,-2.0231142103726594,-0.6215663767969611,0.003582998,0.7813946,0.032686771,0.014,0.0241,-0.017317126,0.0101,0.004500000000000004,-0.008831786000000001,0.024590164
